js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
1,0,0.123046,5.68673,6.02561,-2.26548
1,0,0.123046,5.6746,6.0074,-2.26803
1,0,0.123046,5.6622,5.9891,-2.27169
1,0,0.123046,5.64965,5.97103,-2.27614
1,0,0.130874,5.63669,5.95339,-2.27928
1,0,0.130874,5.62357,5.93632,-2.2797
1,0,0.130874,5.60989,5.91969,-2.2783
1,0,0.130874,5.59585,5.90335,-2.27637
1,0,0.130874,5.58177,5.8873,-2.27452
1,0,0.130874,5.56775,5.87156,-2.27326
1,0,0.130874,5.55381,5.85623,-2.27332
1,0,0.130874,5.5402,5.84136,-2.27543
1,0,0.123154,5.52702,5.82675,-2.27952
1,0,0.123154,5.51378,5.81237,-2.28349
1,0,0.123154,5.4997,5.79835,-2.28531
1,0,0.123154,5.48446,5.78459,-2.28583
1,0,0.123154,5.46812,5.77064,-2.28536
1,0,0.123154,5.45199,5.75639,-2.28549
1,0,0.123154,5.43606,5.74153,-2.28428
1,0,0.123154,5.41991,5.72571,-2.28004
1,0,0.123154,5.40343,5.70917,-2.27394
1,0,0.142564,5.38713,5.69233,-2.26704
1,0,0.142564,5.37144,5.67505,-2.26
1,0,0.142564,5.35648,5.6579,-2.25472
1,0,0.142564,5.34238,5.64028,-2.24959
1,0,0.142564,5.32918,5.62224,-2.24414
1,0,0.142564,5.31693,5.60432,-2.23943
1,0,0.142564,5.30531,5.58714,-2.23509
1,0,0.142564,5.29379,5.57052,-2.23005
1,0,0.129508,5.28246,5.55376,-2.22428
1,0,0.129508,5.27164,5.53638,-2.21766
1,0,0.129508,5.26141,5.51833,-2.2102
1,0,0.129508,5.25152,5.49982,-2.20228
1,0,0.129508,5.24171,5.48083,-2.19634
1,0,0.129508,5.23161,5.46197,-2.19215
1,0,0.129508,5.22108,5.44332,-2.19185
1,0,0.129508,5.21044,5.42436,-2.19454
1,0,0.129508,5.19956,5.40521,-2.19755
1,0,0.0955113,5.18854,5.38614,-2.20098
1,0,0.0955113,5.17728,5.36743,-2.20531
1,0,0.0955113,5.16536,5.349,-2.20728
1,0,0.0955113,5.15314,5.3311,-2.20727
1,0,0.0955113,5.14041,5.31361,-2.20647
1,0,0.0955113,5.12751,5.29644,-2.20528
1,0,0.0955113,5.11465,5.2796,-2.20416
1,0,0.0955113,5.10187,5.26315,-2.2041
1,0,0.0955113,5.08934,5.24718,-2.20604
1,0,0.0821464,5.07724,5.23155,-2.21051
1,0,0.0821464,5.0653,5.21614,-2.21602
1,0,0.0821464,5.05276,5.20106,-2.21973
1,0,0.0821464,5.03907,5.1863,-2.22132
1,0,0.0821464,5.02437,5.17146,-2.22278
1,0,0.0821464,5.00889,5.15624,-2.22278
1,0,0.0821464,4.99391,5.14051,-2.22333
1,0,0.0821464,4.97886,5.1242,-2.22225
1,0,0.0821464,4.96344,5.10703,-2.21818
1,0,0.184741,4.94782,5.08938,-2.21275
1,0,0.184741,4.93258,5.0716,-2.20579
1,0,0.184741,4.91807,5.05346,-2.19745
1,0,0.184741,4.90425,5.03532,-2.19085
1,0,0.184741,4.89122,5.01676,-2.18505
1,0,0.184741,4.87904,4.99783,-2.17917
1,0,0.184741,4.86774,4.97903,-2.17392
1,0,0.184741,4.85708,4.96096,-2.16911
1,0,0.227342,4.84655,4.94352,-2.16366
1,0,0.227342,4.83621,4.92606,-2.15701
1,0,0.227342,4.82639,4.90807,-2.14876
1,0,0.227342,4.81722,4.88944,-2.13941
1,0,0.227342,4.80848,4.87034,-2.12969
1,0,0.227342,4.79981,4.85091,-2.12054
1,0,0.227342,4.79099,4.83114,-2.11704
1,0,0.134768,4.78171,4.8116,-2.11637
1,0,0.134768,4.77251,4.79191,-2.11862
1,0,0.134768,4.7631,4.77223,-2.12146
1,0,0.134768,4.75348,4.75269,-2.12473
1,0,0.134768,4.74361,4.73341,-2.12815
1,0,0.134768,4.73317,4.71443,-2.1302
1,0,0.134768,4.72202,4.69566,-2.13056
1,0,0.134768,4.71069,4.67702,-2.12897
1,0,0.0957734,4.69922,4.65864,-2.12634
1,0,0.0957734,4.68757,4.64049,-2.12431
1,0,0.0957734,4.67575,4.62262,-2.12393
1,0,0.0957734,4.66388,4.60522,-2.12526
1,0,0.0957734,4.65233,4.58836,-2.12859
1,0,0.0957734,4.64112,4.57171,-2.13357
1,0,0.0957734,4.62957,4.55518,-2.13761
1,0,0.0957734,4.61695,4.53882,-2.13939
1,0,0.0758991,4.60303,4.52239,-2.13971
1,0,0.0758991,4.58876,4.50575,-2.13957
1,0,0.0758991,4.57488,4.48864,-2.13899
1,0,0.0758991,4.56088,4.47071,-2.13595
1,0,0.0758991,4.54672,4.45198,-2.13096
1,0,0.0758991,4.53272,4.43285,-2.1256
1,0,0.0758991,4.51933,4.41335,-2.12004
1,0,0.0758991,4.50661,4.39373,-2.11546
1,0,0.29697,4.49478,4.37387,-2.11139
1,0,0.29697,4.48389,4.35375,-2.10516
1,0,0.29697,4.47394,4.33394,-2.09707
1,0,0.29697,4.46452,4.31497,-2.08882
1,0,0.29697,4.45516,4.29652,-2.08023
1,0,0.29697,4.44606,4.2779,-2.07111
1,0,0.29697,4.43761,4.25868,-2.0612
1,0,0.29697,4.4299,4.23884,-2.05049
1,0,0.29697,4.42265,4.21857,-2.03949
1,0,0.29697,4.41546,4.198,-2.02919
1,0,0.228638,4.40814,4.17708,-2.02151
1,0,0.228638,4.40065,4.15601,-2.01717
1,0,0.228638,4.39292,4.13503,-2.01824
1,0,0.228638,4.38524,4.11386,-2.02111
1,0,0.228638,4.37745,4.09254,-2.02409
1,0,0.228638,4.36952,4.07152,-2.02705
1,0,0.228638,4.36112,4.05097,-2.02857
1,0,0.228638,4.35193,4.03073,-2.02828
1,0,0.228638,4.34242,4.01063,-2.02588
1,0,0.228638,4.33273,3.99077,-2.02194
1,0,0.18924,4.3229,3.97111,-2.01752
1,0,0.18924,4.31302,3.95171,-2.01371
1,0,0.18924,4.30305,3.93259,-2.01142
1,0,0.18924,4.29302,3.91396,-2.01056
1,0,0.18924,4.2833,3.89593,-2.01145
1,0,0.18924,4.2739,3.87814,-2.01395
1,0,0.18924,4.26414,3.8604,-2.01561
1,0,0.18924,4.25333,3.84266,-2.01552
1,0,0.18924,4.24132,3.8246,-2.01425
1,0,0.387464,4.2291,3.80635,-2.01271
1,0,0.387464,4.21744,3.78784,-2.00908
1,0,0.387464,4.20609,3.7684,-2.00008
1,0,0.387464,4.19499,3.74803,-1.9887
1,0,0.387464,4.18448,3.72714,-1.97744
1,0,0.387464,4.17476,3.70591,-1.96655
1,0,0.387464,4.16573,3.68471,-1.95654
1,0,0.387464,4.15759,3.66338,-1.94691
1,0,0.424969,4.1504,3.64194,-1.93741
1,0,0.424969,4.14403,3.62103,-1.92809
1,0,0.424969,4.13796,3.60093,-1.91785
1,0,0.424969,4.13195,3.58108,-1.90638
1,0,0.424969,4.12645,3.56083,-1.89428
1,0,0.424969,4.12184,3.53998,-1.8817
1,0,0.424969,4.11806,3.51871,-1.86868
1,0,0.462701,4.11468,3.49717,-1.85582
1,0,0.462701,4.11158,3.47527,-1.84609
1,0,0.462701,4.10819,3.45341,-1.83777
1,0,0.462701,4.10447,3.43143,-1.83458
1,0,0.462701,4.10064,3.40906,-1.8343
1,0,0.462701,4.09689,3.38634,-1.83386
1,0,0.462701,4.09307,3.36365,-1.8338
1,0,0.454567,4.08896,3.34125,-1.83262
1,0,0.454567,4.08471,3.31939,-1.82764
1,0,0.454567,4.07985,3.29775,-1.82005
1,0,0.454567,4.07444,3.27616,-1.81178
1,0,0.454567,4.06886,3.25478,-1.80358
1,0,0.454567,4.06327,3.23376,-1.79577
1,0,0.454567,4.05766,3.21316,-1.78891
1,0,0.472272,4.05203,3.19316,-1.78324
1,0,0.472272,4.04669,3.17376,-1.77918
1,0,0.472272,4.04159,3.1547,-1.77609
1,0,0.472272,4.03598,3.13569,-1.77203
1,0,0.472272,4.02935,3.1164,-1.76711
1,0,0.472272,4.02185,3.09639,-1.76192
1,0,0.472272,4.0146,3.07623,-1.75682
1,0,0.472272,4.00853,3.05576,-1.74863
1,0,0.510047,4.00281,3.03432,-1.73875
1,0,0.510047,3.99753,3.01207,-1.72703
1,0,0.510047,3.99312,2.98953,-1.71334
1,0,0.510047,3.98962,2.96703,-1.69972
1,0,0.510047,3.98699,2.94484,-1.68706
1,0,0.531628,3.98533,2.92276,-1.67453
1,0,0.531628,3.98445,2.90111,-1.66249
1,0,0.531628,3.98396,2.88032,-1.65058
1,0,0.531628,3.98344,2.86014,-1.63776
1,0,0.531628,3.98316,2.83999,-1.62418
1,0,0.531628,3.98374,2.81957,-1.61034
1,0,0.531628,3.98547,2.79891,-1.59631
1,0,0.54915,3.98808,2.77813,-1.58208
1,0,0.54915,3.99109,2.75721,-1.56813
1,0,0.54915,3.99443,2.73597,-1.5577
1,0,0.54915,3.99766,2.71461,-1.54901
1,0,0.54915,4.00084,2.69297,-1.54419
1,0,0.54915,4.00431,2.67086,-1.54297
1,0,0.54915,4.0079,2.6484,-1.54135
1,0,0.382018,4.01143,2.62587,-1.53974
1,0,0.382018,4.01471,2.60352,-1.53857
1,0,0.382018,4.01757,2.58126,-1.53609
1,0,0.382018,4.02008,2.55929,-1.53064
1,0,0.382018,4.02199,2.53722,-1.52374
1,0,0.382018,4.02355,2.5152,-1.51661
1,0,0.382018,4.02493,2.4934,-1.50979
1,0,0.382018,4.02612,2.47186,-1.50362
1,0,0.509686,4.02706,2.45066,-1.49859
1,0,0.509686,4.0279,2.43002,-1.49377
1,0,0.509686,4.02895,2.40997,-1.48897
1,0,0.509686,4.02997,2.39015,-1.48423
1,0,0.509686,4.03031,2.3701,-1.47849
1,0,0.509686,4.02975,2.34941,-1.47241
1,0,0.509686,4.02872,2.32782,-1.46625
1,0,0.254869,4.02873,2.30634,-1.45846
1,0,0.254869,4.02958,2.28464,-1.45101
1,0,0.254869,4.03086,2.26191,-1.44433
1,0,0.254869,4.0325,2.23869,-1.43663
1,0,0.254869,4.03482,2.21562,-1.42763
1,0,0.254869,4.03783,2.19318,-1.41924
1,0,0.254869,4.04187,2.17118,-1.41071
1,0,0.284986,4.04686,2.14942,-1.40187
1,0,0.284986,4.05243,2.12824,-1.39375
1,0,0.284986,4.05802,2.108,-1.38651
1,0,0.284986,4.06327,2.0884,-1.37906
1,0,0.284986,4.06855,2.06888,-1.37089
1,0,0.284986,4.07454,2.04923,-1.36197
1,0,0.284986,4.08153,2.02955,-1.35223
1,0,0.284986,4.08936,2.00984,-1.34234
0.898086,0,0.311326,4.09755,1.98995,-1.33505
0.898086,0,0.311326,4.10534,1.97011,-1.33158
0.898086,0,0.311326,4.11309,1.94977,-1.33215
0.898086,0,0.311326,4.12071,1.92899,-1.33329
0.898086,0,0.311326,4.12824,1.90835,-1.33426
0.898086,0,0.311326,4.13546,1.8885,-1.33364
0.87897,0,0.24285,4.1419,1.86874,-1.33118
0.87897,0,0.24285,4.14757,1.8489,-1.32775
0.87897,0,0.24285,4.15257,1.8291,-1.32461
0.87897,0,0.24285,4.15706,1.80959,-1.32208
0.87897,0,0.24285,4.16109,1.79062,-1.32031
0.87897,0,0.24285,4.16472,1.77234,-1.31961
0.87897,0,0.24285,4.16819,1.75463,-1.32017
0.862799,0,0.309866,4.17154,1.73718,-1.32151
0.862799,0,0.309866,4.1745,1.71959,-1.32166
0.862799,0,0.309866,4.17685,1.70158,-1.32011
0.862799,0,0.309866,4.1787,1.68264,-1.3176
0.862799,0,0.309866,4.18077,1.6638,-1.31608
0.862799,0,0.309866,4.18373,1.6449,-1.31333
0.862799,0,0.309866,4.18724,1.62536,-1.30897
0.940167,0,0.376347,4.19104,1.60518,-1.30302
0.940167,0,0.376347,4.19528,1.58503,-1.29478
0.940167,0,0.376347,4.20008,1.56531,-1.28399
0.940167,0,0.376347,4.2055,1.54619,-1.27423
0.940167,0,0.376347,4.21176,1.52743,-1.2655
0.940167,0,0.376347,4.21848,1.50911,-1.25753
0.940167,0,0.376347,4.22533,1.49145,-1.25016
0.954043,0,0.380219,4.23209,1.47457,-1.24283
0.954043,0,0.380219,4.23862,1.4581,-1.2343
0.954043,0,0.380219,4.24526,1.44162,-1.22432
0.954043,0,0.380219,4.25257,1.42505,-1.21371
0.954043,0,0.380219,4.26083,1.40856,-1.20291
0.954043,0,0.380219,4.26987,1.39223,-1.19177
0.954043,0,0.380219,4.27981,1.37595,-1.1833
0.954043,0,0.380219,4.28944,1.35997,-1.17432
1,0,0.484637,4.29902,1.3438,-1.16798
1,0,0.484637,4.30916,1.32719,-1.16542
1,0,0.484637,4.31986,1.31023,-1.1637
1,0,0.484637,4.33097,1.29299,-1.16172
1,0,0.484637,4.34234,1.27551,-1.15937
1,0,0.484637,4.35375,1.25779,-1.15697
1,0,0.484637,4.36499,1.23987,-1.15506
1,0,0.484637,4.37598,1.22191,-1.15034
1,0,0.618596,4.38652,1.20384,-1.14197
1,0,0.618596,4.39655,1.18536,-1.13117
1,0,0.618596,4.40616,1.16667,-1.11927
1,0,0.618596,4.41542,1.14801,-1.10818
1,0,0.618596,4.42436,1.12952,-1.09869
1,0,0.618596,4.43302,1.11147,-1.09066
1,0,0.618596,4.44168,1.09406,-1.08428
1,0,0.618596,4.45031,1.07699,-1.07832
1,0,0.638811,4.45846,1.05959,-1.07104
1,0,0.638811,4.46603,1.04128,-1.06308
1,0,0.638811,4.47356,1.02164,-1.05521
1,0,0.638811,4.48187,1.00252,-1.04681
1,0,0.638811,4.49121,0.983642,-1.03651
1,0,0.638811,4.50158,0.964148,-1.02336
1,0,0.638811,4.51308,0.944419,-1.00782
1,0,0.638811,4.52494,0.925624,-0.993379
0.216888,0,0.809454,4.53766,0.907863,-0.977981
0.216888,0,0.809454,4.55087,0.891095,-0.962238
0.216888,0,0.809454,4.5638,0.875465,-0.946681
0.216888,0,0.809454,4.57615,0.860663,-0.930573
0.216888,0,0.809454,4.58848,0.846293,-0.913697
0.216888,0,0.809454,4.60142,0.832208,-0.896462
0.216888,0,0.809454,4.61511,0.818498,-0.878824
0.216888,0,0.809454,4.62924,0.805152,-0.861385
0.216888,0,0.809454,4.64337,0.791869,-0.845723
0,0,0.826142,4.65742,0.778245,-0.833751
0,0,0.826142,4.67062,0.765775,-0.822758
0,0,0.826142,4.68204,0.755005,-0.807336
0,0,0.826142,4.69244,0.744184,-0.791657
0,0,0.826142,4.70187,0.733477,-0.776039
0,0,0.826142,4.71016,0.723196,-0.76035
0,0,0.826142,4.71731,0.713452,-0.744433
0,0,0.87393,4.72352,0.704303,-0.727961
0,0,0.87393,4.72904,0.695756,-0.71062
0,0,0.87393,4.73404,0.687703,-0.69284
0,0,0.87393,4.73869,0.680047,-0.675679
0,0,0.87393,4.74313,0.672827,-0.659466
0,0,0.87393,4.74801,0.665646,-0.648536
0,0,0.87393,4.75228,0.658387,-0.638727
0,0,0.878002,4.7551,0.651303,-0.626801
0,0,0.878002,4.75785,0.644931,-0.613772
0,0,0.878002,4.76071,0.639258,-0.601678
0,0,0.878002,4.76354,0.634206,-0.590284
0,0,0.878002,4.76616,0.629703,-0.579337
0,0,0.878002,4.76848,0.625711,-0.568292
0,0,0.878002,4.77044,0.622189,-0.556534
0,0,0.878002,4.77215,0.619137,-0.544464
0,0,0.896131,4.77363,0.616499,-0.530741
0,0,0.896131,4.77499,0.614275,-0.513952
0,0,0.896131,4.77627,0.612306,-0.493125
0,0,0.896131,4.77751,0.610712,-0.471956
0,0,0.896131,4.77908,0.609472,-0.458766
0,0,0.896131,4.78044,0.60871,-0.446107
0,0,0.896131,4.78186,0.608207,-0.433955
0,0,0.895284,4.78338,0.607869,-0.422168
0,0,0.895284,4.78496,0.607713,-0.411241
0,0,0.895284,4.78654,0.607717,-0.400405
0,0,0.895284,4.78802,0.607907,-0.390006
0,0,0.895284,4.78938,0.608179,-0.378722
0,0,0.895284,4.79058,0.608616,-0.368507
0,0,0.895284,4.79154,0.609092,-0.358306
0,0,0.901612,4.79234,0.609597,-0.348816
0,0,0.901612,4.79294,0.610144,-0.339971
0,0,0.901612,4.79331,0.610703,-0.331364
0,0,0.901612,4.79346,0.61125,-0.322958
0,0,0.901612,4.79341,0.611756,-0.314892
0,0,0.901612,4.79316,0.612203,-0.307203
0,0,0.901612,4.79272,0.612561,-0.2998
0,0,0.901612,4.79206,0.612908,-0.29242
0,0,0.908729,4.79115,0.613196,-0.285339
0,0,0.908729,4.78992,0.613554,-0.278248
0,0,0.908729,4.78838,0.613933,-0.270619
0,0,0.908729,4.78655,0.614249,-0.262806
0,0,0.908729,4.78439,0.613959,-0.257697
0,0,0.908729,4.78195,0.61332,-0.252695
0,0,0.908729,4.7793,0.612961,-0.245999
0,0,0.905049,4.77628,0.612298,-0.240652
0,0,0.905049,4.7732,0.611724,-0.234166
0,0,0.905049,4.77001,0.611085,-0.228816
0,0,0.905049,4.76663,0.61022,-0.224473
0,0,0.905049,4.76313,0.609288,-0.220165
0,0,0.905049,4.75953,0.608279,-0.216207
0,0,0.905049,4.75586,0.607176,-0.212681
0,0,0.907787,4.75215,0.605955,-0.209142
0,0,0.907787,4.74914,0.604251,-0.200212
0,0,0.907787,4.74655,0.602861,-0.189656
0,0,0.907787,4.74414,0.601595,-0.177854
0,0,0.907787,4.74215,0.600499,-0.169265
0,0,0.907787,4.74063,0.599345,-0.161034
0,0,0.907787,4.73967,0.598301,-0.149935
0,0,0.905611,4.7392,0.597059,-0.129827
0,0,0.905611,4.73933,0.595875,-0.10629
0,0,0.905611,4.7402,0.595309,-0.0878188
0,0,0.905611,4.74181,0.595411,-0.0727412
0,0,0.905611,4.74406,0.59607,-0.0581139
0,0,0.905611,4.74679,0.597163,-0.0426371
0,0,0.905611,4.74939,0.598723,-0.0259226
0,0,0.897911,4.75205,0.60036,-0.01088
0,0,0.897911,4.755,0.60151,0.00146364
0,0,0.897911,4.75722,0.602484,0.0133523
0,0,0.897911,4.75886,0.603506,0.0237037
0,0,0.897911,4.75986,0.604853,0.0333745
0,0,0.897911,4.7602,0.606226,0.0429874
0,0,0.88321,4.76013,0.607529,0.051982
0,0,0.88321,4.75985,0.608807,0.0601029
0,0,0.88321,4.75937,0.61012,0.0674667
0,0,0.88321,4.75862,0.611513,0.0744234
0,0,0.88321,4.75758,0.613006,0.0811854
0,0,0.88321,4.75626,0.614598,0.0877166
0,0,0.88321,4.75471,0.61626,0.0938503
0,0,0.86869,4.75291,0.617943,0.0994406
0,0,0.86869,4.75084,0.619604,0.104319
0,0,0.86869,4.74848,0.621222,0.10885
0,0,0.86869,4.74581,0.622764,0.113267
0,0,0.86869,4.74284,0.624239,0.118686
0,0,0.86869,4.73961,0.625632,0.12536
0,0,0.834726,4.73605,0.626901,0.131015
0,0,0.834726,4.7322,0.628087,0.134286
0,0,0.834726,4.7281,0.629245,0.136968
0,0,0.834726,4.72382,0.630462,0.142463
0,0,0.834726,4.71976,0.631982,0.153516
0,0,0.834726,4.71562,0.633316,0.167718
0,0,0.834726,4.71131,0.634302,0.176044
0,0,0.804469,4.70715,0.635159,0.181743
0,0,0.804469,4.70331,0.635721,0.189699
0,0,0.804469,4.69979,0.636154,0.202666
0,0,0.804469,4.69646,0.63654,0.224918
0,0,0.804469,4.69318,0.636901,0.253812
0,0,0.804469,4.69,0.636851,0.27792
0,0,0.804469,4.68712,0.63622,0.297233
0,0,0.643476,4.68463,0.635107,0.314565
0,0,0.643476,4.68241,0.63374,0.329633
0,0,0.643476,4.68107,0.632035,0.339424
0,0,0.643476,4.67973,0.630207,0.34582
0,0,0.643476,4.67897,0.628196,0.350899
0,0,0.643476,4.67914,0.626377,0.357687
0,0,0.643476,4.68007,0.624897,0.36496
0,0,-0.328677,4.68143,0.623716,0.371914
0,0,-0.328677,4.68324,0.623084,0.369983
0,0,-0.328677,4.6857,0.623073,0.356653
0,0,-0.328677,4.68879,0.623316,0.340351
0,0,-0.328677,4.69241,0.623696,0.325436
0,0,-0.328677,4.69632,0.62445,0.312331
0,0,-0.328677,4.70048,0.625517,0.300191
0,0,-0.0904522,4.70486,0.626652,0.288396
0,0,-0.0904522,4.70923,0.627988,0.278968
0,0,-0.0904522,4.71345,0.62947,0.272739
0,0,-0.0904522,4.7174,0.631104,0.26775
0,0,-0.0904522,4.72102,0.63286,0.262819
0,0,-0.0904522,4.72426,0.634663,0.257851
0,0,0.657818,4.7271,0.636437,0.253043
0,0,0.657818,4.7295,0.638067,0.254834
0,0,0.657818,4.73142,0.639516,0.26574
0,0,0.657818,4.73289,0.640846,0.279534
0,0,0.657818,4.73398,0.642122,0.292143
0,0,0.657818,4.7347,0.643419,0.302863
0,0,0.657818,4.73511,0.644501,0.313013
0,0,0.657818,4.73525,0.64538,0.322789
0,0,0.577406,4.73517,0.646085,0.332048
0,0,0.577406,4.73494,0.646652,0.340069
0,0,0.577406,4.73462,0.647108,0.346674
0,0,0.577406,4.73423,0.647463,0.352664
0,0,0.577406,4.73381,0.647739,0.358436
0,0,0.577406,4.73336,0.647951,0.364097
0,0,0.577406,4.73292,0.648121,0.369557
0,0,0.577406,4.7325,0.648257,0.374839
0,0,-0.282532,4.73211,0.648364,0.379967
0,0,-0.282532,4.73184,0.648517,0.377089
0,0,-0.282532,4.73178,0.648719,0.363868
0,0,-0.282532,4.73192,0.64884,0.347999
0,0,-0.282532,4.73216,0.648866,0.333293
0,0,-0.282532,4.73249,0.648883,0.320014
0,0,0.221154,4.73291,0.648961,0.307591
0,0,0.221154,4.73341,0.649083,0.299888
0,0,0.221154,4.73391,0.649239,0.298538
0,0,0.221154,4.73439,0.649469,0.299608
0,0,0.221154,4.73485,0.649765,0.300552
0,0,0.221154,4.73529,0.650074,0.300932
0,0,0.221154,4.73568,0.650345,0.301058
0,0,0.530658,4.73602,0.650553,0.301119
0,0,0.530658,4.73628,0.650678,0.303805
0,0,0.530658,4.73643,0.650728,0.310128
0,0,0.530658,4.7365,0.65075,0.317495
0,0,0.530658,4.73652,0.650755,0.324347
0,0,0.530658,4.7365,0.650729,0.330523
0,0,0.530658,4.73644,0.650654,0.336296
0,0,0.154954,4.73635,0.650533,0.341819
0,0,0.154954,4.73626,0.650404,0.343717
0,0,0.154954,4.73624,0.650278,0.34089
0,0,0.154954,4.73626,0.650115,0.336659
0,0,0.154954,4.73629,0.64992,0.332822
0,0,0.154954,4.73633,0.649731,0.329542
0,0,-0.0887962,4.73639,0.649583,0.326547
0,0,-0.0887962,4.73648,0.649506,0.321587
0,0,-0.0887962,4.73663,0.649492,0.313943
0,0,-0.0887962,4.73681,0.649496,0.305652
0,0,-0.0887962,4.73702,0.649517,0.297809
0,0,-0.0887962,4.73724,0.649564,0.29054
0,0,-0.0887962,4.73747,0.649654,0.283665
0,0,0.297268,4.73771,0.649784,0.277086
0,0,0.297268,4.73794,0.649915,0.274028
0,0,0.297268,4.73814,0.650047,0.275708
0,0,0.297268,4.73829,0.650216,0.278998
0,0,0.297268,4.73841,0.65041,0.281976
0,0,0.297268,4.73851,0.650593,0.284382
0,0,0.297268,4.73857,0.650735,0.286481
0,0,0.566225,4.73859,0.650826,0.28843
0,0,0.566225,4.73857,0.650856,0.292579
0,0,0.566225,4.73848,0.650833,0.299813
0,0,0.566225,4.73835,0.650798,0.307889
0,0,0.566225,4.7382,0.650757,0.315483
0,0,0.566225,4.73804,0.650702,0.322424
0,0,0.566225,4.73788,0.650618,0.328967
0,0,0.292376,4.7377,0.650506,0.335268
0,0,0.292376,4.73755,0.650391,0.338917
0,0,0.292376,4.73745,0.650283,0.339062
0,0,0.292376,4.73739,0.650155,0.338115
0,0,0.292376,4.73735,0.650008,0.3374
0,0,0.292376,4.73731,0.649873,0.337031
0,0,0.292376,4.73728,0.649771,0.336828
0,0,-0.172233,4.73727,0.649709,0.336702
0,0,-0.172233,4.73729,0.649709,0.332553
0,0,-0.172233,4.73737,0.649765,0.323019
0,0,-0.172233,4.73752,0.649802,0.312075
0,0,-0.172233,4.73768,0.649817,0.301812
0,0,-0.172233,4.73785,0.649847,0.292433
0,0,-0.172233,4.73804,0.649928,0.283614
0,0,0.443627,4.73824,0.650063,0.27519
0,0,0.443627,4.73843,0.650198,0.272248
0,0,0.443627,4.73856,0.650328,0.276809
0,0,0.443627,4.73863,0.650499,0.284011
0,0,0.443627,4.73866,0.650706,0.290668
0,0,0.443627,4.73865,0.650897,0.296306
0,0,0.443627,4.73859,0.651026,0.301388
0,0,0.597617,4.73849,0.651081,0.30619
0,0,0.597617,4.73833,0.65106,0.312099
0,0,0.597617,4.73812,0.650982,0.319609
0,0,0.597617,4.73789,0.650884,0.32744
0,0,0.597617,4.73764,0.650779,0.33485
0,0,0.597617,4.73739,0.650663,0.3418
0,0,0.121482,4.73715,0.650534,0.34843
0,0,0.121482,4.73694,0.650429,0.350515
0,0,0.121482,4.73684,0.650349,0.346718
0,0,0.121482,4.7368,0.650235,0.341233
0,0,0.121482,4.73679,0.650088,0.336271
0,0,0.121482,4.7368,0.649951,0.332033
0,0,-0.27767,4.73682,0.649865,0.328172
0,0,-0.27767,4.73689,0.649866,0.321086
0,0,-0.27767,4.73702,0.649933,0.309644
0,0,-0.27767,4.73719,0.650007,0.297127
0,0,-0.27767,4.7374,0.650073,0.285343
0,0,-0.27767,4.73762,0.650164,0.274438
0,0,0.439149,4.73785,0.650298,0.264163
0,0,0.439149,4.73811,0.65043,0.260203
0,0,0.439149,4.73835,0.650552,0.264927
0,0,0.439149,4.73852,0.650721,0.272737
0,0,0.439149,4.73864,0.650931,0.279959
0,0,0.439149,4.7387,0.651117,0.286011
0,0,0.439149,4.73871,0.651232,0.291395
0,0,0.463533,4.73865,0.651256,0.296463
0,0,0.463533,4.73853,0.651204,0.301474
0,0,0.463533,4.73838,0.651097,0.306497
0,0,0.463533,4.7382,0.65096,0.311364
0,0,0.463533,4.73801,0.650808,0.315996
0,0,0.463533,4.73783,0.650653,0.320412
0,0,0.463533,4.73765,0.650497,0.32466
0,0,0.00014527,4.73747,0.650348,0.328765
0,0,0.00014527,4.73735,0.650247,0.32858
0,0,0.00014527,4.73731,0.650186,0.322797
0,0,0.00014527,4.73733,0.650103,0.315477
0,0,0.00014527,4.73738,0.650002,0.308728
0,0,0.00014527,4.73744,0.649926,0.302739
0,0,0.00014527,4.73754,0.649906,0.29719
0,0,0.00014527,4.73766,0.649953,0.291905
0,0,0.00014527,4.7378,0.650053,0.286877
0,0,0.303674,4.73794,0.650194,0.282109
0,0,0.303674,4.73809,0.650338,0.280147
0,0,0.303674,4.7382,0.65048,0.281919
0,0,0.303674,4.73828,0.650643,0.284946
0,0,0.303674,4.73833,0.650823,0.287717
0,0,0.303674,4.73837,0.650989,0.290021
0,0,0.303674,4.73839,0.651121,0.292064
0,0,0.290233,4.73837,0.651209,0.293979
0,0,0.290233,4.73834,0.65126,0.295662
0,0,0.290233,4.73829,0.651283,0.297067
0,0,0.290233,4.73824,0.651284,0.298326
0,0,0.290233,4.73818,0.651269,0.299523
0,0,0.290233,4.73813,0.651244,0.300678
0,0,0.290233,4.73807,0.651213,0.301793
0,0,0.290233,4.73802,0.651181,0.302869
0,0,0.211974,4.73797,0.651147,0.303912
0,0,0.211974,4.73794,0.651119,0.304249
0,0,0.211974,4.73792,0.651101,0.303629
0,0,0.211974,4.73792,0.651081,0.302717
0,0,0.211974,4.73793,0.651058,0.301895
0,0,0.211974,4.73795,0.651042,0.301196
0,0,0.211974,4.73797,0.651039,0.300561
0,0,0.221115,4.738,0.651047,0.299968
0,0,0.221115,4.73803,0.651063,0.299501
0,0,0.221115,4.73806,0.651087,0.299173
0,0,0.221115,4.73809,0.651117,0.298903
0,0,0.221115,4.73812,0.65115,0.298648
0,0,0.221115,4.73815,0.651184,0.298402
0,0,0.221115,4.73817,0.651219,0.298156
