js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
0,0,-0.999135,10.3183,3.74983,2.89704
0,0,-0.999135,10.3194,3.75456,2.88357
0,0,-0.999135,10.3195,3.75877,2.87039
0,0,-0.999135,10.3192,3.76218,2.85654
0,0,-0.999135,10.3188,3.76465,2.84162
0,0,-0.999135,10.3184,3.76612,2.82612
0,0,-0.998477,10.318,3.76668,2.81092
0,0,-0.998477,10.3175,3.7665,2.7966
0,0,-0.998477,10.3168,3.76576,2.78312
0,0,-0.998477,10.3161,3.76459,2.76979
0,0,-0.998477,10.3153,3.7631,2.75556
0,0,-0.998477,10.3142,3.76132,2.73944
0,0,-0.998477,10.3129,3.75926,2.72092
0,0,-0.998477,10.3112,3.75688,2.70015
0,0,-0.998477,10.3092,3.75413,2.6777
0,0,-0.998477,10.3071,3.75097,2.65436
0,0,-0.998477,10.3049,3.74737,2.63127
0,0,-0.998477,10.3027,3.74338,2.60981
0,0,-0.998477,10.3006,3.73925,2.59134
0,0,-0.998477,10.2987,3.73544,2.57694
0.0630615,0,-0.99912,10.297,3.7323,2.56738
0.0630615,0,-0.99912,10.2937,3.72966,2.55244
0.0630615,0,-0.99912,10.2891,3.72647,2.53299
0.0630615,0,-0.99912,10.2848,3.72346,2.51288
0.0630615,0,-0.99912,10.2804,3.72072,2.49243
0.0630615,0,-0.99912,10.2761,3.71816,2.47219
0.0630615,0,-0.99912,10.2722,3.71625,2.45184
0.0630615,0,-0.99912,10.269,3.71496,2.43136
0.0630615,0,-0.99912,10.2665,3.71419,2.41092
0,0,-0.998388,10.2644,3.71389,2.3904
0,0,-0.998388,10.2629,3.71398,2.36926
0,0,-0.998388,10.2621,3.71423,2.34816
0,0,-0.998388,10.2622,3.71451,2.32728
0,0,-0.998388,10.2633,3.71484,2.30659
0,0,-0.998388,10.2653,3.71531,2.28598
0,0,-0.998388,10.2681,3.71591,2.26554
0,0,-0.998388,10.2716,3.71661,2.24529
0,0,-0.998388,10.2758,3.71743,2.22519
0,0,-0.999485,10.2806,3.71839,2.20539
0,0,-0.999485,10.2859,3.71951,2.18617
0,0,-0.999485,10.2916,3.72079,2.16792
0,0,-0.999485,10.2977,3.72221,2.15076
0,0,-0.999485,10.3039,3.72366,2.1346
0,0,-0.999485,10.3102,3.7249,2.11917
0,0,-0.999485,10.3164,3.72567,2.10496
0,0,-0.999485,10.3222,3.72593,2.09416
0,0,-0.999485,10.328,3.72614,2.09058
0,0,-0.999485,10.3336,3.72827,2.08949
0,0,-0.999485,10.3393,3.73025,2.08644
0.0185991,0,-0.999535,10.345,3.73174,2.07592
0.0185991,0,-0.999535,10.3501,3.73354,2.06262
0.0185991,0,-0.999535,10.3543,3.73629,2.05039
0.0185991,0,-0.999535,10.3575,3.73939,2.03842
0.0185991,0,-0.999535,10.3599,3.7422,2.02526
0.0185991,0,-0.999535,10.3617,3.74435,2.01063
0.0185991,0,-0.999535,10.3626,3.74575,1.9951
0.0185991,0,-0.999535,10.3629,3.7465,1.97964
0.0185991,0,-0.999535,10.3626,3.7468,1.965
0.0185991,0,-0.999535,10.3619,3.7468,1.95125
0.0185991,0,-0.999535,10.3607,3.74663,1.93776
0.0185991,0,-0.999535,10.3592,3.74637,1.92347
0.305878,0,-0.998698,10.3574,3.74612,1.90737
0.305878,0,-0.998698,10.3552,3.74591,1.88988
0.305878,0,-0.998698,10.3525,3.74576,1.87155
0.305878,0,-0.998698,10.3492,3.74571,1.85225
0.305878,0,-0.998698,10.3454,3.74577,1.83204
0.305878,0,-0.998698,10.3413,3.74593,1.81171
0.305878,0,-0.998698,10.3368,3.74629,1.79289
0.305878,0,-0.998698,10.3324,3.74701,1.77739
0.305878,0,-0.998698,10.3284,3.74822,1.76669
0.305878,0,-0.998698,10.3248,3.75006,1.75918
1,0,-0.979229,10.3197,3.75357,1.74042
1,0,-0.979229,10.3136,3.75755,1.71872
1,0,-0.979229,10.3076,3.76202,1.69594
1,0,-0.979229,10.3016,3.76708,1.67263
1,0,-0.979229,10.2964,3.77266,1.64903
1,0,-0.979229,10.2923,3.77848,1.6257
1,0,-0.979229,10.2893,3.78435,1.60365
1,0,-0.979229,10.2873,3.79037,1.58389
1,0,-0.979229,10.2859,3.79685,1.56546
1,0,-0.716441,10.285,3.80358,1.54756
1,0,-0.716441,10.2847,3.81023,1.53206
1,0,-0.716441,10.2848,3.8166,1.51965
1,0,-0.716441,10.2853,3.82268,1.50853
1,0,-0.716441,10.286,3.82866,1.49741
1,0,-0.716441,10.287,3.8348,1.4858
1,0,-0.716441,10.2884,3.84146,1.47413
1,0,-0.716441,10.2906,3.84897,1.46362
1,0,-0.716441,10.2935,3.85754,1.45587
1,0,-0.716441,10.2975,3.86724,1.45197
1,0,-0.716441,10.3023,3.87802,1.45154
1,0,-0.164545,10.3073,3.8899,1.45349
1,0,-0.164545,10.3117,3.90274,1.4636
1,0,-0.164545,10.3157,3.91657,1.48148
1,0,-0.164545,10.319,3.93136,1.4994
1,0,-0.164545,10.322,3.94569,1.50375
1,0,-0.164545,10.325,3.95952,1.50232
1,0,-0.164545,10.3287,3.97238,1.50038
1,0,-0.164545,10.3328,3.98423,1.49959
1,0,-0.164545,10.3368,3.9955,1.4997
1,0,-0.164545,10.3403,4.00678,1.4998
1,0,-0.164545,10.3431,4.0185,1.49857
1,0,-0.827194,10.3451,4.0309,1.49556
1,0,-0.827194,10.3466,4.04381,1.48667
1,0,-0.827194,10.3481,4.05717,1.47189
1,0,-0.827194,10.3495,4.07119,1.45591
1,0,-0.827194,10.3508,4.08623,1.44116
1,0,-0.827194,10.3519,4.10257,1.42753
1,0,-0.827194,10.353,4.12042,1.41372
1,0,-0.827194,10.3547,4.13962,1.39832
1,0,-0.827194,10.3576,4.1595,1.3809
1,0,-0.0674574,10.3603,4.17865,1.36982
1,0,-0.0674574,10.3634,4.19661,1.36371
1,0,-0.0674574,10.3685,4.21403,1.36181
1,0,-0.0674574,10.3738,4.23083,1.36374
1,0,-0.0674574,10.3782,4.2469,1.36647
1,0,-0.0674574,10.3817,4.26195,1.36806
1,0,-0.0674574,10.3847,4.27614,1.36827
1,0,-0.0674574,10.3878,4.28972,1.368
1,0,-0.0674574,10.3915,4.30314,1.36775
1,0,-0.0674574,10.3959,4.31673,1.36702
1,0,-0.0674574,10.4011,4.33071,1.36466
1,0,0.219031,10.4069,4.34511,1.35892
1,0,0.219031,10.413,4.35941,1.35246
1,0,0.219031,10.4193,4.37334,1.34738
1,0,0.219031,10.4258,4.38714,1.34308
1,0,0.219031,10.4328,4.4014,1.33942
1,0,0.219031,10.4403,4.41671,1.33773
1,0,0.219031,10.4482,4.4335,1.33981
1,0,0.219031,10.4555,4.45205,1.3466
1,0,0.219031,10.4624,4.4717,1.35445
1,0,-0.244173,10.4688,4.48898,1.3533
1,0,-0.244173,10.4733,4.50664,1.35445
1,0,-0.244173,10.4767,4.52392,1.35344
1,0,-0.244173,10.4798,4.54,1.35136
1,0,-0.244173,10.4829,4.55463,1.35042
1,0,-0.244173,10.4857,4.56807,1.35124
1,0,-0.244173,10.4879,4.58078,1.353
1,0,-0.244173,10.4896,4.5932,1.35442
1,0,-0.244173,10.4908,4.60581,1.35464
1,0,-0.244173,10.4917,4.61919,1.35474
1,0,0.134361,10.4921,4.63321,1.35458
1,0,0.134361,10.4921,4.64764,1.35621
1,0,0.134361,10.4921,4.6624,1.36131
1,0,0.134361,10.4919,4.67755,1.36922
1,0,0.134361,10.4918,4.69314,1.37859
1,0,0.134361,10.4915,4.70939,1.38832
1,0,0.134361,10.4912,4.72671,1.39797
1,0,0.134361,10.4911,4.74525,1.40633
1,0,-0.43283,10.4915,4.7648,1.41174
1,0,-0.43283,10.4928,4.78518,1.41014
1,0,-0.43283,10.492,4.80538,1.40858
1,0,-0.43283,10.493,4.82536,1.40078
1,0,-0.43283,10.4961,4.84515,1.39024
1,0,-0.43283,10.4996,4.86405,1.38146
1,0,-0.43283,10.5025,4.88149,1.37467
1,0,-0.43283,10.5046,4.89741,1.36764
1,0,-0.43283,10.5063,4.91213,1.35905
1,0,-0.43283,10.508,4.92616,1.34892
1,0,-0.43283,10.51,4.93997,1.33822
1,0,0.0241074,10.5125,4.95407,1.32794
1,0,0.0241074,10.5156,4.96862,1.3213
1,0,0.0241074,10.5192,4.98303,1.32028
1,0,0.0241074,10.5231,4.99694,1.32143
1,0,0.0241074,10.5275,5.01035,1.32157
1,0,0.0241074,10.5324,5.02365,1.31962
1,0,0.0241074,10.538,5.0374,1.31673
1,0,0.0241074,10.5445,5.05205,1.31527
1,0,0.0241074,10.5517,5.06796,1.31702
1,0,0.0241074,10.5589,5.08551,1.32242
1,0,0.758942,10.5657,5.10461,1.33057
1,0,0.758942,10.5722,5.1241,1.34176
1,0,0.758942,10.5779,5.14243,1.35715
1,0,0.758942,10.5824,5.16055,1.37421
1,0,0.758942,10.5865,5.17756,1.38847
1,0,0.758942,10.5906,5.19304,1.40242
1,0,0.758942,10.5947,5.20708,1.41746
1,0,0.758942,10.5986,5.2202,1.4337
1,0,0.758942,10.602,5.23303,1.45051
1,0,0.758942,10.6048,5.24607,1.46683
1,0,0.758942,10.607,5.25979,1.4825
1,0,-0.089349,10.6085,5.27415,1.49694
1,0,-0.089349,10.6094,5.28882,1.50312
1,0,-0.089349,10.6101,5.30356,1.49937
1,0,-0.089349,10.6103,5.31859,1.49218
1,0,-0.089349,10.6102,5.3344,1.48626
1,0,-0.089349,10.6097,5.35137,1.48261
1,0,-0.089349,10.6092,5.36968,1.47991
1,0,-0.089349,10.6093,5.3892,1.47574
1,0,-0.089349,10.6104,5.4096,1.46854
1,0,-0.563952,10.611,5.43012,1.46455
1,0,-0.563952,10.6119,5.44908,1.45873
1,0,-0.563952,10.6148,5.46783,1.44349
1,0,-0.563952,10.6184,5.48592,1.42929
1,0,-0.563952,10.6216,5.50286,1.41774
1,0,-0.563952,10.6241,5.51838,1.40582
1,0,-0.563952,10.6261,5.53269,1.39211
1,0,-0.563952,10.6281,5.54623,1.37654
1,0,-0.563952,10.6304,5.55953,1.36016
1,0,-0.563952,10.6332,5.57319,1.34425
1,0,-0.563952,10.6366,5.5874,1.32868
1,0,0.870651,10.6406,5.60163,1.31427
1,0,0.870651,10.6448,5.6153,1.31166
1,0,0.870651,10.6492,5.62821,1.32446
1,0,0.870651,10.654,5.64072,1.34274
1,0,0.870651,10.6595,5.65354,1.36042
1,0,0.870651,10.6656,5.6675,1.37721
1,0,0.870651,10.6715,5.68313,1.39593
1,0,0.509884,10.6765,5.70044,1.41843
1,0,0.509884,10.6807,5.71846,1.43454
1,0,0.509884,10.6844,5.73481,1.4399
1,0,0.509884,10.6867,5.75118,1.44797
1,0,0.509884,10.6882,5.7667,1.45938
1,0,0.509884,10.6892,5.78103,1.47386
1,0,0.509884,10.6895,5.79421,1.49002
1,0,0.509884,10.6891,5.80651,1.50594
1,0,0.509884,10.6879,5.81832,1.51981
1,0,0.509884,10.6861,5.83006,1.53092
1,0,-0.648086,10.6839,5.84235,1.54086
1,0,-0.648086,10.6816,5.85529,1.54201
1,0,-0.648086,10.6791,5.86863,1.53109
1,0,-0.648086,10.6764,5.88234,1.51568
1,0,-0.648086,10.6734,5.8966,1.50152
1,0,-0.648086,10.6702,5.91166,1.49006
1,0,-0.648086,10.6671,5.92774,1.48045
1,0,-0.648086,10.6649,5.94488,1.47221
1,0,-0.648086,10.6641,5.96278,1.46424
1,0,-0.648086,10.6639,5.98083,1.45849
1,0,-0.648086,10.6628,5.99759,1.45852
1,0,-0.648086,10.6629,6.01436,1.45072
1,0,0.441164,10.6637,6.03075,1.43698
1,0,0.441164,10.6645,6.04631,1.42785
1,0,0.441164,10.6647,6.06088,1.42932
1,0,0.441164,10.6648,6.07457,1.43784
1,0,0.441164,10.6649,6.0873,1.44657
1,0,0.441164,10.6652,6.09936,1.45219
1,0,0.441164,10.6663,6.11116,1.4567
1,0,0.441164,10.6682,6.12307,1.46168
1,0,0.441164,10.6708,6.13541,1.46714
1,0,0.441164,10.6741,6.1484,1.47148
1,0,0.722401,10.678,6.16174,1.47369
1,0,0.722401,10.6823,6.17496,1.476
1,0,0.722401,10.6868,6.18794,1.47986
1,0,0.722401,10.6915,6.201,1.48456
1,0,0.722401,10.6967,6.21465,1.49036
1,0,0.722401,10.7021,6.22945,1.49874
1,0,0.722401,10.7071,6.24573,1.51095
1,0,0.722401,10.7111,6.26335,1.52565
1,0,0.722401,10.7145,6.2809,1.5352
1,0,0.722401,10.7175,6.29758,1.5443
1,0,0.0968393,10.7187,6.31439,1.56014
1,0,0.0968393,10.7187,6.33059,1.57252
1,0,0.0968393,10.7184,6.34578,1.57844
1,0,0.0968393,10.7179,6.35976,1.58117
1,0,0.0968393,10.7168,6.3726,1.58356
1,0,0.0968393,10.7151,6.38463,1.58615
1,0,0.0968393,10.7127,6.3963,1.58809
1,0,0.0968393,10.7098,6.40822,1.58917
1,0,0.0968393,10.7067,6.42087,1.59086
1,0,0.0968393,10.7033,6.43403,1.59282
1,0,0.785095,10.6997,6.44756,1.59514
1,0,0.785095,10.696,6.4615,1.60396
1,0,0.785095,10.692,6.47589,1.62174
1,0,0.785095,10.6878,6.49078,1.64423
1,0,0.785095,10.6832,6.50634,1.66819
1,0,0.785095,10.6784,6.52292,1.69228
1,0,0.785095,10.6733,6.54039,1.71314
1,0,0.785095,10.668,6.55878,1.72923
1,0,0.785095,10.6627,6.57843,1.74081
1,0,-0.940317,10.6547,6.59909,1.74793
1,0,-0.940317,10.6474,6.61919,1.74606
1,0,-0.940317,10.6424,6.63981,1.73032
1,0,-0.940317,10.6385,6.65967,1.71015
1,0,-0.940317,10.6346,6.67787,1.68825
1,0,-0.940317,10.6305,6.69432,1.6653
1,0,-0.940317,10.6259,6.70956,1.6412
1,0,-0.940317,10.6215,6.72417,1.61675
1,0,-0.940317,10.6171,6.73856,1.59461
1,0,0.965107,10.6127,6.75335,1.57653
1,0,0.965107,10.6094,6.76813,1.57714
1,0,0.965107,10.6073,6.78213,1.60188
1,0,0.965107,10.6062,6.79548,1.63467
1,0,0.965107,10.6062,6.80867,1.66349
1,0,0.965107,10.6068,6.82207,1.68584
1,0,0.965107,10.6076,6.83587,1.70519
1,0,0.965107,10.6082,6.85025,1.72562
1,0,0.965107,10.6079,6.8654,1.74962
1,0,0.965107,10.606,6.88172,1.77454
1,0,0.964969,10.603,6.89812,1.79667
1,0,0.964969,10.5998,6.91276,1.81589
1,0,0.964969,10.5954,6.92708,1.838
1,0,0.964969,10.5908,6.94068,1.85782
1,0,0.964969,10.5863,6.9531,1.87696
1,0,0.964969,10.582,6.96416,1.89717
1,0,0.964969,10.5776,6.97399,1.91828
1,0,0.964969,10.5729,6.98301,1.93932
1,0,0.964969,10.5676,6.99175,1.95942
1,0,0.964969,10.5615,7.0008,1.97917
1,0,0.563557,10.5547,7.0102,1.99834
1,0,0.563557,10.5472,7.01983,2.01372
1,0,0.563557,10.5395,7.02952,2.02485
1,0,0.563557,10.5314,7.03925,2.03491
1,0,0.563557,10.5228,7.04925,2.04616
1,0,0.563557,10.5135,7.05991,2.0592
1,0,0.563557,10.5036,7.07169,2.07377
1,0,0.563557,10.4932,7.08502,2.08904
1,0,0.563557,10.483,7.0998,2.10055
1,0,0.563557,10.4722,7.11479,2.10574
1,0,0.563557,10.4603,7.12894,2.112
1,0,-0.466022,10.4502,7.14312,2.11599
1,0,-0.466022,10.4416,7.15818,2.11532
1,0,-0.466022,10.4337,7.17335,2.10982
1,0,-0.466022,10.4261,7.18776,2.09851
1,0,-0.466022,10.4186,7.20113,2.08313
1,0,-0.466022,10.4111,7.21378,2.06567
1,0,-0.466022,10.4038,7.22634,2.048
1,0,-0.466022,10.3966,7.23948,2.03248
1,0,-0.466022,10.3896,7.25359,2.01963
1,0,-0.466022,10.3833,7.26815,2.0104
1,0,0.779551,10.3778,7.28259,2.00402
1,0,0.779551,10.3731,7.29654,2.00725
1,0,0.779551,10.369,7.31012,2.02176
1,0,0.779551,10.3653,7.324,2.03999
1,0,0.779551,10.3617,7.3389,2.05814
1,0,0.779551,10.3573,7.35509,2.07625
1,0,0.779551,10.351,7.37234,2.0954
1,0,0.779551,10.3429,7.39008,2.11544
1,0,0.779551,10.3348,7.40655,2.12751
1,0,0.779551,10.3271,7.42157,2.13904
1,0,0.779551,10.3188,7.43533,2.15505
1,0,0.779551,10.3108,7.44792,2.17227
1,0,0.779551,10.3032,7.45938,2.19105
1,0,-0.611873,10.2961,7.4697,2.21102
1,0,-0.611873,10.2892,7.47917,2.22104
1,0,-0.611873,10.2823,7.48813,2.21538
1,0,-0.611873,10.2749,7.49665,2.2011
1,0,-0.611873,10.2664,7.5051,2.18605
1,0,-0.611873,10.2568,7.51359,2.17384
1,0,-0.611873,10.2465,7.52212,2.16348
1,0,-0.611873,10.236,7.53084,2.15415
1,0,-0.611873,10.2251,7.53992,2.14596
1,0,-0.611873,10.2138,7.54946,2.13829
1,0,-0.283054,10.2023,7.55971,2.13024
1,0,-0.283054,10.191,7.57102,2.12479
1,0,-0.283054,10.1799,7.58363,2.12459
1,0,-0.283054,10.1693,7.59752,2.12698
1,0,-0.283054,10.1575,7.61029,2.13326
1,0,-0.283054,10.1466,7.62338,2.13602
1,0,-0.283054,10.1365,7.63697,2.13249
1,0,-0.283054,10.1271,7.6504,2.12442
1,0,-0.283054,10.1182,7.66336,2.11295
1,0,-0.283054,10.1101,7.67577,2.10054
1,0,-0.283054,10.1027,7.68758,2.09069
1,0,-0.0468935,10.0961,7.69909,2.08326
1,0,-0.0468935,10.0899,7.71061,2.07944
1,0,-0.0468935,10.084,7.72245,2.07895
1,0,-0.0468935,10.0782,7.73505,2.07838
1,0,-0.0468935,10.0726,7.74828,2.07573
1,0,-0.0468935,10.0674,7.76172,2.07065
1,0,-0.0468935,10.0625,7.77508,2.06341
1,0,-0.0468935,10.058,7.78846,2.05486
1,0,-0.0468935,10.0538,7.80227,2.04634
1,0,-0.0468935,10.0498,7.81704,2.03956
1,0,0.774222,10.0456,7.83314,2.03616
1,0,0.774222,10.0406,7.8506,2.04251
1,0,0.774222,10.0339,7.8691,2.06015
1,0,0.774222,10.0265,7.88786,2.0787
1,0,0.774222,10.0193,7.9051,2.09166
1,0,0.774222,10.0105,7.92148,2.10635
1,0,0.774222,10.0015,7.93669,2.12079
1,0,0.774222,9.99313,7.95063,2.13675
1,0,0.774222,9.98575,7.96335,2.15467
1,0,0.62275,9.97894,7.97504,2.17375
1,0,0.62275,9.97221,7.98596,2.19143
1,0,0.62275,9.96514,7.99637,2.20585
1,0,0.62275,9.95743,8.0066,2.2173
1,0,0.62275,9.94878,8.01698,2.22771
1,0,0.62275,9.93926,8.02742,2.23738
1,0,0.62275,9.92911,8.03787,2.2467
1,0,0.62275,9.91852,8.04837,2.25672
1,0,0.62275,9.90751,8.05902,2.26829
1,0,0.62275,9.89595,8.06996,2.28147
1,0,0.62275,9.88369,8.08132,2.29563
1,0,0.62275,9.87061,8.09327,2.30922
1,0,0.0863046,9.85674,8.10594,2.31978
1,0,0.0863046,9.84233,8.11972,2.32194
1,0,0.0863046,9.82687,8.13439,2.31578
1,0,0.0863046,9.81073,8.14799,2.31261
1,0,0.0863046,9.79621,8.16205,2.3113
1,0,0.0863046,9.78273,8.17652,2.31347
1,0,0.0863046,9.76988,8.1901,2.31891
1,0,0.0863046,9.75754,8.20232,2.3218
1,0,0.0863046,9.7457,8.21335,2.32066
1,0,0.703941,9.73429,8.22375,2.31638
1,0,0.703941,9.72313,8.23399,2.31516
1,0,0.703941,9.7121,8.24454,2.32114
1,0,0.703941,9.70107,8.25588,2.33234
1,0,0.703941,9.69011,8.26826,2.34458
1,0,0.703941,9.67951,8.28129,2.35536
1,0,0.703941,9.6694,8.29453,2.36373
1,0,0.703941,9.65968,8.30785,2.37002
1,0,0.703941,9.65007,8.32153,2.37557
1,0,0.703941,9.64013,8.33604,2.38287
1,0,0.703941,9.62924,8.3514,2.39425
1,0,0.703941,9.61669,8.3671,2.40977
1,0,0.703941,9.60271,8.3827,2.42553
1,0,0.637037,9.58914,8.3974,2.43494
1,0,0.637037,9.5756,8.41084,2.44623
1,0,0.637037,9.56155,8.42294,2.45895
1,0,0.637037,9.54796,8.43381,2.47222
1,0,0.637037,9.53522,8.44357,2.48629
1,0,0.637037,9.52335,8.45229,2.50086
1,0,0.637037,9.51209,8.46012,2.51525
1,0,0.637037,9.50106,8.4673,2.52885
1,0,0.637037,9.48986,8.47412,2.54136
1,0,0.822269,9.47801,8.48089,2.55375
1,0,0.822269,9.46535,8.48759,2.56776
1,0,0.822269,9.452,8.49415,2.58362
1,0,0.822269,9.4381,8.50059,2.60055
1,0,0.822269,9.42378,8.5069,2.61818
1,0,0.822269,9.409,8.51309,2.63639
1,0,0.822269,9.39362,8.51923,2.65499
1,0,0.822269,9.37748,8.52536,2.67322
1,0,0.822269,9.3604,8.53163,2.68957
1,0,0.822269,9.3421,8.53846,2.70257
1,0,0.822269,9.32226,8.54615,2.71173
1,0,0.822269,9.30049,8.55327,2.71726
1,0,0.822269,9.27917,8.55835,2.72756
1,0,-0.824469,9.25903,8.56441,2.73827
1,0,-0.824469,9.24015,8.57087,2.74124
1,0,-0.824469,9.22231,8.57707,2.73233
1,0,-0.824469,9.2054,8.58263,2.71381
1,0,-0.824469,9.18917,8.58745,2.69012
1,0,-0.824469,9.1733,8.5918,2.66424
1,0,-0.824469,9.15761,8.59618,2.63909
1,0,-0.824469,9.14187,8.60104,2.61788
1,0,-0.824469,9.12634,8.60662,2.60227
1,0,0.982548,9.11155,8.61277,2.59254
1,0,0.982548,9.0978,8.61925,2.59952
1,0,0.982548,9.08507,8.62603,2.62489
1,0,0.982548,9.07301,8.63363,2.65488
1,0,0.982548,9.06092,8.64233,2.68175
1,0,0.982548,9.04807,8.65182,2.70545
1,0,0.982548,9.03398,8.66133,2.72917
1,0,0.982548,9.01849,8.67009,2.75535
1,0,0.982548,9.00196,8.67795,2.78239
1,0,0.982548,8.98502,8.68484,2.80843
1,0,0.982548,8.9707,8.69067,2.82561
1,0,0.880731,8.95674,8.69556,2.8457
1,0,0.880731,8.94374,8.69963,2.86726
1,0,0.880731,8.93172,8.70287,2.88915
1,0,0.880731,8.9205,8.70529,2.91058
1,0,0.880731,8.90975,8.70688,2.93095
1,0,0.880731,8.89897,8.70781,2.94976
1,0,0.880731,8.88761,8.70824,2.96792
1,0,0.880731,8.87569,8.70816,2.98508
1,0,0.880731,8.86333,8.70768,3.00124
1,0,0.880731,8.8506,8.70691,3.01738
1,0,0.880731,8.83748,8.7059,3.03452
1,0,0.880731,8.82386,8.70466,3.05316
1,0,0.218576,8.80947,8.70319,3.07344
1,0,0.218576,8.79408,8.70164,3.09022
1,0,0.218576,8.77758,8.70032,3.09821
1,0,0.218576,8.76008,8.69943,3.09753
1,0,0.218576,8.74189,8.69945,3.0903
1,0,0.218576,8.72318,8.69746,3.091
1,0,0.218576,8.70515,8.69698,3.09678
1,0,0.218576,8.68716,8.6982,3.09781
1,0,0.351645,8.66981,8.7,3.09915
1,0,0.351645,8.6535,8.70138,3.09943
1,0,0.351645,8.63828,8.70215,3.09795
1,0,0.351645,8.62382,8.70261,3.09514
1,0,0.351645,8.60964,8.70328,3.09269
1,0,0.351645,8.59523,8.70449,3.09217
1,0,0.351645,8.58016,8.70635,3.09386
1,0,0.351645,8.56437,8.70891,3.09597
1,0,0.351645,8.54842,8.71204,3.09768
1,0,0.351645,8.53277,8.71551,3.09834
1,0,0.488924,8.51744,8.71921,3.09768
1,0,0.488924,8.50201,8.72324,3.09725
1,0,0.488924,8.48584,8.72773,3.09935
1,0,0.488924,8.46837,8.73253,3.10561
1,0,0.488924,8.44922,8.73686,3.11632
1,0,0.488924,8.42842,8.74004,3.12967
1,0,0.488924,8.4076,8.74282,3.1389
1,0,0.488924,8.38833,8.74507,-3.13738
1,0,0.488924,8.36931,8.7456,-3.12718
1,0,0.488924,8.35129,8.7453,-3.11746
1,0,0.488924,8.33466,8.74483,-3.10729
1,0,0.42151,8.31947,8.74436,-3.0959
1,0,0.42151,8.30545,8.74377,-3.08394
1,0,0.42151,8.29215,8.74285,-3.07252
1,0,0.42151,8.27911,8.74143,-3.06219
1,0,0.42151,8.26586,8.73947,-3.05303
1,0,0.42151,8.25195,8.73692,-3.04393
1,0,0.42151,8.23752,8.73378,-3.03523
1,0,0.42151,8.22273,8.73021,-3.02701
1,0,0.42151,8.20764,8.72634,-3.01832
1,0,0.42151,8.19222,8.72219,-3.00851
1,0,-0.189338,8.17631,8.71772,-2.99761
1,0,-0.189338,8.15964,8.7129,-2.99055
1,0,-0.189338,8.14181,8.70787,-2.99062
1,0,-0.189338,8.12266,8.70299,-2.9965
1,0,-0.189338,8.10225,8.69892,-3.00592
1,0,-0.189338,8.08248,8.69364,-3.0077
1,0,-0.189338,8.06337,8.68958,-3.00862
1,0,-0.189338,8.04386,8.68746,-3.01202
1,0,-0.189338,8.02495,8.68596,-3.01353
1,0,-0.189338,8.00752,8.68416,-3.014
1,0,0.529756,7.99174,8.682,-3.01704
1,0,0.529756,7.97735,8.67959,-3.01937
1,0,0.529756,7.96383,8.67717,-3.01798
1,0,0.529756,7.95043,8.67511,-3.01385
1,0,0.529756,7.93659,8.67358,-3.00793
1,0,0.529756,7.92202,8.67259,-3.00124
1,0,0.529756,7.90669,8.67214,-2.99557
1,0,0.529756,7.8911,8.6722,-2.99156
1,0,0.529756,7.87565,8.67263,-2.9893
1,0,0.529756,7.86035,8.67334,-2.98842
1,0,0.529756,7.84474,8.67434,-2.98785
1,0,0.529756,7.8282,8.67559,-2.98551
1,0,0.47907,7.81035,8.67664,-2.97916
1,0,0.47907,7.79123,8.6767,-2.9686
1,0,0.47907,7.77121,8.67574,-2.95766
1,0,0.47907,7.75236,8.6748,-2.95316
1,0,0.47907,7.7339,8.67267,-2.94582
1,0,0.47907,7.71614,8.66934,-2.93726
1,0,0.47907,7.69952,8.66567,-2.92801
1,0,0.47907,7.68422,8.66204,-2.91758
1,0,0.47907,7.67023,8.65849,-2.90616
1,0,0.47907,7.65729,8.65486,-2.89454
1,0,0.47907,7.64492,8.65096,-2.88349
1,0,-0.416658,7.63268,8.64665,-2.87344
1,0,-0.416658,7.62001,8.64188,-2.87052
1,0,-0.416658,7.60683,8.63655,-2.87672
1,0,-0.416658,7.59336,8.63064,-2.88683
1,0,-0.416658,7.57961,8.62424,-2.89621
1,0,-0.416658,7.56539,8.61739,-2.90271
1,0,-0.416658,7.55042,8.61015,-2.90664
1,0,-0.416658,7.53445,8.60263,-2.90945
1,0,-0.00665203,7.51723,8.59521,-2.91238
1,0,-0.00665203,7.49886,8.58835,-2.91374
1,0,-0.00665203,7.47977,8.58235,-2.91308
1,0,-0.00665203,7.46232,8.5751,-2.90423
1,0,-0.00665203,7.44496,8.56927,-2.8996
1,0,-0.00665203,7.42712,8.56526,-2.89917
1,0,-0.00665203,7.40965,8.56194,-2.90038
1,0,-0.00665203,7.39327,8.55848,-2.90193
1,0,-0.00665203,7.37814,8.55483,-2.90403
1,0,-0.00665203,7.36397,8.55129,-2.90712
1,0,-0.00665203,7.35026,8.54813,-2.91111
1,0,-0.00665203,7.33652,8.54542,-2.91539
1,0,-0.159247,7.32239,8.54315,-2.91946
1,0,-0.159247,7.30756,8.54124,-2.92456
1,0,-0.159247,7.29205,8.53972,-2.93228
1,0,-0.159247,7.27647,8.53863,-2.94166
1,0,-0.159247,7.26123,8.53793,-2.95186
1,0,-0.159247,7.24623,8.5376,-2.96241
1,0,-0.159247,7.23097,8.53766,-2.97256
1,0,-0.159247,7.21481,8.53817,-2.98105
1,0,0.274288,7.19729,8.53899,-2.98698
